ID,Name,Type,EquipPoint,IsWeaponPosition,Level,FactionID,BoundRule,BasePrice,SellPrice,Durability,Identifiable,Star,BuffID,SetID,DurationHour,BaseAttributesJSON,AttributesJSON,Description
10432395,Chưa dùng,2,0,true,95,-1,2,14458,11566,231,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,Chưa dùng
10432396,Chưa dùng,2,0,true,96,-1,2,14763,11810,232,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,Chưa dùng
10432397,Chưa dùng,2,0,true,97,-1,2,15072,12057,234,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,Chưa dùng
10432398,Chưa dùng,2,0,true,98,-1,2,15384,12307,235,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,Chưa dùng
10432399,Chưa dùng,2,0,true,99,-1,2,15699,12559,236,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""799""},{""Symbol"":""magic_magicatkbase"",""Value"":""799""}]",,Chưa dùng
10432400,Chưa dùng,2,0,true,100,-1,2,16018,12814,237,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""884""},{""Symbol"":""magic_magicatkbase"",""Value"":""884""}]",,Chưa dùng
10432401,Long Văn Đào Mộc Kiếm,2,0,true,7,-1,2,96,76,120,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""}]","Dùng gỗ đào để chế thành, trên đó có vẽ hoa văn hình rồng đơn giản để trang trí"
10432402,Sương Hoa Thanh Quang Kiếm,2,0,true,18,-1,2,536,428,131,true,2,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""117""},{""Symbol"":""magic_magicatkbase"",""Value"":""117""}]","[{""Symbol"":""magic_magicatk"",""Rate"":""100""},{""Symbol"":""magic_energy"",""Rate"":""100""},{""Symbol"":""magic_dexterity"",""Rate"":""100""}]","Kiếm dài 3 thước, khi thi triển tỏa ánh sáng xanh, vô cùng tiện lợi, binh khí thường dùng của võ lâm nhân sĩ.<color=#00FF00>(Phù hợp Mộ Dung, Nga My, Võ Đang, Tinh Túc)"
10433001,Ngọc Nữ Tẫn Thiết Song Đao,3,0,true,1,-1,2,19,15,114,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Song đao được chế từ tẫn thiết, chế tạo đơn giản, là binh khí thường gặp nhất"
10433002,Ngọc Nữ Tẫn Thiết Song Đao,3,0,true,2,-1,2,24,19,115,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Song đao được chế từ tẫn thiết, chế tạo đơn giản, là binh khí thường gặp nhất"
10433003,Ngọc Nữ Tẫn Thiết Song Đao,3,0,true,3,-1,2,32,25,116,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Song đao được chế từ tẫn thiết, chế tạo đơn giản, là binh khí thường gặp nhất"
10433004,Ngọc Nữ Tẫn Thiết Song Đao,3,0,true,4,-1,2,43,34,117,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Song đao được chế từ tẫn thiết, chế tạo đơn giản, là binh khí thường gặp nhất"
10433005,Ngọc Nữ Tẫn Thiết Song Đao,3,0,true,5,-1,2,58,46,118,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Song đao được chế từ tẫn thiết, chế tạo đơn giản, là binh khí thường gặp nhất"
10433006,Ngọc Nữ Tẫn Thiết Song Đao,3,0,true,6,-1,2,75,60,119,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Song đao được chế từ tẫn thiết, chế tạo đơn giản, là binh khí thường gặp nhất"
10433007,Ngọc Nữ Tẫn Thiết Song Đao,3,0,true,7,-1,2,96,76,120,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Song đao được chế từ tẫn thiết, chế tạo đơn giản, là binh khí thường gặp nhất"
10433008,Ngọc Nữ Tẫn Thiết Song Đao,3,0,true,8,-1,2,120,96,121,true,1,-1,-1,-1,"[{""Symbol"":""magic_physatkbase"",""Value"":""75""},{""Symbol"":""magic_magicatkbase"",""Value"":""75""}]","[{""Symbol"":""magic_intelligence"",""Rate"":""100""}]","Song đao được chế từ tẫn thiết, chế tạo đơn giản, là binh khí thường gặp nhất"
