ID,Name,Type,EquipPoint,IsWeaponPosition,Level,FactionID,BoundRule,BasePrice,SellPrice,Durability,Identifiable,Star,BuffID,SetID,DurationHour,BaseAttributesJSON,AttributesJSON,Description
11141998,Thú Cưỡi: Thanh Khách Dao,41,8,false,10,-1,27,4,4,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,Triệu hồi <color=#00FF00>Thú Cưỡi: Thanh Khách Dao<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)
11142000,Thú Cưỡi: Thanh Khách Dao,12,8,false,10,-1,28,4,4,150,false,1,-1,-1,1440,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 60 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thanh Khách Dao<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142008,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,24,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142009,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,72,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142010,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,168,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142011,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,360,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142012,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,720,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142013,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,2160,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142014,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,4320,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142015,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,-1,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)
11142024,Thú Cưỡi: Phượng Hoàng Toạ,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,1440,"[{""Symbol"":""magic_movespeed_p"",""Value"":""85""}]",,"<color=#33ff99>(Hạn sử dụng 60 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
11142043,Thú Cưỡi: Nhạn Môn Phong Hoa,12,8,false,10,-1,27,4,4,150,false,1,-1,-1,24,"[{""Symbol"":""magic_movespeed_p"",""Value"":""80""}]",,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)"
