RowIndex,Tag,ID,Type,Name,Icon,EquipPoint,VisualID,BoundRule,SetID,SetAttributeLine,Level,FactionID,BasePrice,SellPrice,Durability,Identifiable,Star,BaseValueID,MinLine,MaxLine,MinIdentifiedRate,BuffID,DurationHour,ExtraHint,Description,Text,ChildrenJSON
1501,Equip,10131008,24,Túy Mộng Liên Phương,Cloth17_13,16,518,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,2160,,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Thanh ưu nhất lâu phù cừ hương#rTúy lạc giai nhân nhập mộng trường.",,
1502,Equip,10131009,24,Túy Mộng Liên Phương,Cloth17_13,16,518,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,2160,,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Thanh ưu nhất lâu phù cừ hương#rTúy lạc giai nhân nhập mộng trường.",,
1503,Equip,10131010,24,Túy Mộng Liên Phương,Cloth17_13,16,518,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,4320,,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Thanh u nhất lũ phù cừ hương#rTúy lạc giai nhân nhập mộng trường.",,
1504,Equip,10131011,24,Túy Mộng Liên Phương,Cloth17_13,16,518,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,4320,,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Thanh u nhất lũ phù cừ hương#rTúy lạc giai nhân nhập mộng trường.",,
1505,Equip,10131012,24,Túy Mộng Liên Phương,Cloth17_13,16,518,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,-1,,Thanh ưu nhất lâu phù cừ hương#rTúy lạc giai nhân nhập mộng trường.,,
1506,Equip,10131013,24,Túy Mộng Liên Phương,Cloth17_13,16,518,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,-1,,Thanh ưu nhất lâu phù cừ hương#rTúy lạc giai nhân nhập mộng trường.,,
1507,Equip,10131014,24,Phỏng-Vạn Thánh,Cloth18_1,16,522,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,168,,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Vạn thánh quy tông, đạo pháp tố nguyên.#rThời trang này là trang phục Đệ tử Quỷ Cốc chưa nhập thế.",,
1508,Equip,10131015,24,Phỏng-Vạn Thánh,Cloth18_1,16,522,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,360,,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Vạn thánh quy tông, đạo pháp tố nguyên.#rThời trang này do Tiêu Phong chế tạo theo lời đồn của giang hồ, là trang phục của Đệ tử Quỷ Cốc khi chưa nhập thế.",,
1509,Equip,10131016,24,Quỷ Cốc Tố Bào,Cloth17_14,16,519,1,-1,-1,1,12,10000,4,200,false,1,-1,0,0,0,-1,-1,,"Cẩm bào môn nhân Quỷ Cốc, mặc vào có thể được Thiên Đạo phù hộ.",,
1510,Equip,10131017,24,Thanh Long Túy Vũ,Cloth18_2,16,523,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,72,,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Đà nhan toái trản tâm quy khứ#rTúy vũ trường đình ý nan tầm.",,
1511,Equip,10131018,24,Thanh Long Túy Vũ,Cloth18_2,16,523,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,72,,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Đà nhan toái trản tâm quy khứ#rTúy vũ trường đình ý nan tầm.",,
1512,Equip,10131019,24,Thanh Long Túy Vũ,Cloth18_2,16,523,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,168,,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Túy diễm toái triền tâm quy khứ#rTúy vũ trường đình tức nan tầm.",,
1513,Equip,10131020,24,Thanh Long Túy Vũ,Cloth18_2,16,523,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,168,,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Túy diễm toái triền tâm quy khứ#rTúy vũ trường đình tức nan tầm.",,
1514,Equip,10131021,24,Thanh Long Túy Vũ,Cloth18_2,16,523,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,360,,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Đà nhan toái trản tâm quy khứ#rTúy vũ trường đình ý nan tầm.",,
1515,Equip,10131022,24,Thanh Long Túy Vũ,Cloth18_2,16,523,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,360,,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Đà nhan toái trản tâm quy khứ#rTúy vũ trường đình ý nan tầm.",,
1516,Equip,10131023,24,Thanh Long Túy Vũ,Cloth18_2,16,523,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,720,,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Đà nhan toái trản tâm quy khứ#rTúy vũ trường đình ý nan tầm.",,
1517,Equip,10131024,24,Thanh Long Túy Vũ,Cloth18_2,16,523,1,-1,-1,1,-1,10000,4,200,false,1,-1,0,0,0,-1,720,,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Đà nhan toái trản tâm quy khứ#rTúy vũ trường đình ý nan tầm.",,
