RowIndex,Tag,ID,Type,Name,Icon,EquipPoint,VisualID,BoundRule,SetID,SetAttributeLine,Level,FactionID,BasePrice,SellPrice,Durability,Identifiable,Star,BaseValueID,MinLine,MaxLine,MinIdentifiedRate,BuffID,DurationHour,ExtraHint,Description,Text,ChildrenJSON
15001,Equip,10443486,13,Vô Cực Thánh Mục Y,NewCloth1_9,2,9,2,-1,-1,86,-1,2237,1789,182,true,1,86,4,4,1,-1,-1,,"Áo được thêu dệt từ tơ tằm, nghe đồn có khảm con mắt thứ ba của Nhị Lang Thần, cực kỳ quý hiếm.",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""709""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""709""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15002,Equip,10443487,13,Vô Cực Thánh Mục Y,NewCloth1_9,2,9,2,-1,-1,87,-1,2289,1831,184,true,1,87,4,4,1,-1,-1,,"Áo được thêu dệt từ tơ tằm, nghe đồn có khảm con mắt thứ ba của Nhị Lang Thần, cực kỳ quý hiếm.",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""709""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""709""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15003,Equip,10443488,13,Vô Cực Thánh Mục Y,NewCloth1_9,2,9,2,-1,-1,88,-1,2342,1873,185,true,1,88,4,4,1,-1,-1,,"Áo được thêu dệt từ tơ tằm, nghe đồn có khảm con mắt thứ ba của Nhị Lang Thần, cực kỳ quý hiếm.",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""709""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""709""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15004,Equip,10443489,13,Vô Cực Thánh Mục Y,NewCloth1_9,2,9,2,-1,-1,89,-1,2395,1916,186,true,1,89,4,4,1,-1,-1,,"Áo được thêu dệt từ tơ tằm, nghe đồn có khảm con mắt thứ ba của Nhị Lang Thần, cực kỳ quý hiếm.",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""709""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""709""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15005,Equip,10443490,13,Vô Cực Thánh Mục Y,NewCloth1_9,2,9,2,-1,-1,90,-1,2449,1959,187,true,1,90,4,4,1,-1,-1,,"Áo được thêu dệt từ tơ tằm, nghe đồn có khảm con mắt thứ ba của Nhị Lang Thần, cực kỳ quý hiếm.",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""794""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""794""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15006,Equip,10443491,13,Vô Cực Linh Động Thiên Y,NewCloth1_10,2,10,2,-1,-1,91,-1,2503,2002,176,true,1,91,4,4,1,-1,-1,,"Truyền thuyết nói sử dụng lông của độc giác thú để dệt thành Thiên Y, Chắc chắn vô cùng, tỏa ra sức mạnh vô hạn",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""794""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""794""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15007,Equip,10443492,13,Vô Cực Linh Động Thiên Y,NewCloth1_10,2,10,2,-1,-1,92,-1,2558,2046,177,true,1,92,4,4,1,-1,-1,,"Truyền thuyết nói sử dụng lông của độc giác thú để dệt thành Thiên Y, Chắc chắn vô cùng, tỏa ra sức mạnh vô hạn",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""794""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""794""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15008,Equip,10443493,13,Vô Cực Linh Động Thiên Y,NewCloth1_10,2,10,2,-1,-1,93,-1,2613,2090,179,true,1,93,4,4,1,-1,-1,,"Truyền thuyết nói sử dụng lông của độc giác thú để dệt thành Thiên Y, Chắc chắn vô cùng, tỏa ra sức mạnh vô hạn",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""794""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""794""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15009,Equip,10443494,13,Vô Cực Linh Động Thiên Y,NewCloth1_10,2,10,2,-1,-1,94,-1,2669,2135,180,true,1,94,4,4,1,-1,-1,,"Truyền thuyết nói sử dụng lông của độc giác thú để dệt thành Thiên Y, Chắc chắn vô cùng, tỏa ra sức mạnh vô hạn",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""794""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""794""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
15010,Equip,10443495,13,Vô Cực Linh Động Thiên Y,NewCloth1_10,2,10,2,-1,-1,95,-1,2726,2180,181,true,1,95,4,4,1,-1,-1,,"Truyền thuyết nói sử dụng lông của độc giác thú để dệt thành Thiên Y, Chắc chắn vô cùng, tỏa ra sức mạnh vô hạn",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""794""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""794""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
