RowIndex,Tag,ID,Type,Name,Icon,EquipPoint,VisualID,BoundRule,SetID,SetAttributeLine,Level,FactionID,BasePrice,SellPrice,Durability,Identifiable,Star,BaseValueID,MinLine,MaxLine,MinIdentifiedRate,BuffID,DurationHour,ExtraHint,Description,Text,ChildrenJSON
10501,Equip,10434092,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,92,-1,13560,10848,205,true,1,92,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""799""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""799""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10502,Equip,10434093,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,93,-1,13856,11084,206,true,1,93,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""799""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""799""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10503,Equip,10434094,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,94,-1,14155,11324,207,true,1,94,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""799""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""799""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10504,Equip,10434095,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,95,-1,14458,11566,208,true,1,95,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""799""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""799""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10505,Equip,10434096,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,96,-1,14763,11810,209,true,1,96,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""799""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""799""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10506,Equip,10434097,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,97,-1,15072,12057,210,true,1,97,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""799""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""799""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10507,Equip,10434098,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,98,-1,15384,12307,211,true,1,98,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""799""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""799""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10508,Equip,10434099,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,99,-1,15699,12559,212,true,1,99,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""799""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""799""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10509,Equip,10434100,4,Vô Tướng Mạt Lộ,Fan1_15,0,588,2,-1,-1,100,-1,16018,12814,213,true,1,100,4,4,1,-1,-1,,"Một chiếc quạt gấp, quạt lên tình của nhân gian, khi quạt nóng lạnh chỉ có mình biết, cùng đường mạt lộ, hậu sinh bước chân vào chỗ chết",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""884""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""884""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
10510,Equip,10434101,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,1,-1,19,15,114,true,1,1,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10511,Equip,10434102,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,2,-1,24,19,115,true,1,2,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10512,Equip,10434103,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,3,-1,32,25,116,true,1,3,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10513,Equip,10434104,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,4,-1,43,34,117,true,1,4,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10514,Equip,10434105,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,5,-1,58,46,118,true,1,5,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10515,Equip,10434106,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,6,-1,75,60,119,true,1,6,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10516,Equip,10434107,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,7,-1,96,76,120,true,1,7,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10517,Equip,10434108,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,8,-1,120,96,121,true,1,8,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10518,Equip,10434109,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,9,-1,147,117,122,true,1,9,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""75""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""75""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10519,Equip,10434110,4,Bắc Minh Bạch Chỉ Thất Hiền Phiến,Fan2_3,0,547,2,-1,-1,10,-1,178,142,123,true,1,10,1,1,1,-1,-1,,"Loại quạt giấy thường, là vật mà hiệp khách trên giang hồ thường dùng",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10520,Equip,10434111,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,11,-1,211,168,124,true,1,11,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10521,Equip,10434112,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,12,-1,248,198,125,true,1,12,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10522,Equip,10434113,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,13,-1,288,230,126,true,1,13,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10523,Equip,10434114,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,14,-1,331,264,127,true,1,14,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10524,Equip,10434115,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,15,-1,378,302,128,true,1,15,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10525,Equip,10434116,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,16,-1,427,341,129,true,1,16,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10526,Equip,10434117,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,17,-1,480,384,130,true,1,17,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10527,Equip,10434118,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,18,-1,536,428,131,true,1,18,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10528,Equip,10434119,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,19,-1,595,476,132,true,1,19,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""117""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""117""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10529,Equip,10434120,4,Bắc Minh Thiết Cốt Phụng Hoàng Phiến,Fan2_3,0,552,2,-1,-1,20,-1,658,526,133,true,1,20,1,1,1,-1,-1,,"Thân quạt được làm bằng thép, trên đó có vẽ phụng hoàng, lực tấn công bình thường",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""202""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""202""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
10530,Equip,10434121,4,Bắc Minh Tương Phi Ban Trúc Phiến,Fan2_3,0,555,2,-1,-1,21,-1,723,578,134,true,1,21,1,1,1,-1,-1,,"Trúc phiến có nan quạt sử dụng Tương phi trúc để chế thành, nho nhã, có tạo ra tổn thương nhất định của địch nhân",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""202""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""202""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}}]"
