RowIndex,Tag,ID,Type,Name,Icon,EquipPoint,VisualID,BoundRule,SetID,SetAttributeLine,Level,FactionID,BasePrice,SellPrice,Durability,Identifiable,Star,BaseValueID,MinLine,MaxLine,MinIdentifiedRate,BuffID,DurationHour,ExtraHint,Description,Text,ChildrenJSON
22501,Equip,11141998,41,Thú Cưỡi: Thanh Khách Dao,HJRideHeader4_16,8,20093,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,-1,,Triệu hồi <color=#00FF00>Thú Cưỡi: Thanh Khách Dao<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị),,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22502,Equip,11142000,12,Thú Cưỡi: Thanh Khách Dao,HJRideHeader4_16,8,20093,28,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,1440,,"<color=#33ff99>(Hạn sử dụng 60 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Thanh Khách Dao<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22503,Equip,11142008,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,24,,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22504,Equip,11142009,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,72,,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22505,Equip,11142010,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,168,,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22506,Equip,11142011,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,360,,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22507,Equip,11142012,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,720,,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22508,Equip,11142013,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,2160,,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22509,Equip,11142014,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,4320,,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22510,Equip,11142015,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,-1,,Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị),,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22511,Equip,11142024,12,Thú Cưỡi: Phượng Hoàng Toạ,HJRideHeader10_1,8,20094,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,1440,,"<color=#33ff99>(Hạn sử dụng 60 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Phượng Hoàng Toạ<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""85""}}]"
22512,Equip,11142043,12,Thú Cưỡi: Nhạn Môn Phong Hoa,HJRideHeader10_3,8,20096,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,24,,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22513,Equip,11142044,12,Thú Cưỡi: Nhạn Môn Phong Hoa,HJRideHeader10_3,8,20096,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,72,,"<color=#33ff99>(Hạn sử dụng 3 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22514,Equip,11142045,12,Thú Cưỡi: Nhạn Môn Phong Hoa,HJRideHeader10_3,8,20096,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,168,,"<color=#33ff99>(Hạn sử dụng 7 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22515,Equip,11142046,12,Thú Cưỡi: Nhạn Môn Phong Hoa,HJRideHeader10_3,8,20096,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,360,,"<color=#33ff99>(Hạn sử dụng 15 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22516,Equip,11142047,12,Thú Cưỡi: Nhạn Môn Phong Hoa,HJRideHeader10_3,8,20096,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,720,,"<color=#33ff99>(Hạn sử dụng 30 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22517,Equip,11142048,12,Thú Cưỡi: Nhạn Môn Phong Hoa,HJRideHeader10_3,8,20096,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,2160,,"<color=#33ff99>(Hạn sử dụng 90 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22518,Equip,11142049,12,Thú Cưỡi: Nhạn Môn Phong Hoa,HJRideHeader10_3,8,20096,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,4320,,"<color=#33ff99>(Hạn sử dụng 180 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22519,Equip,11142050,12,Thú Cưỡi: Nhạn Môn Phong Hoa,HJRideHeader10_3,8,20096,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,-1,,Triệu hồi <color=#00FF00>Thú Cưỡi: Nhạn Môn Phong Hoa<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị),,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
22520,Equip,11142060,12,Thú Cưỡi: Ngân Hán Phù Lương,HJRideHeader10_5,8,20097,27,-1,-1,10,-1,4,4,150,false,1,-1,0,0,0,-1,24,,"<color=#33ff99>(Hạn sử dụng 1 ngày, tính từ khi bắt đầu mua)#r<color=#FFFFFF>Triệu hồi <color=#00FF00>Thú Cưỡi: Ngân Hán Phù Lương<color=#FFFFFF>.#r<color=#00FF00>(Nhấn để trang bị)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Value"":""80""}}]"
