RowIndex,Tag,ID,Type,Name,Icon,EquipPoint,VisualID,BoundRule,SetID,SetAttributeLine,Level,FactionID,BasePrice,SellPrice,Durability,Identifiable,Star,BaseValueID,MinLine,MaxLine,MinIdentifiedRate,BuffID,DurationHour,ExtraHint,Description,Text,ChildrenJSON
21001,Equip,10553138,23,Chưa dùng,Amulet1_9,12,-1,2,-1,-1,90,-1,2240,1792,200,true,4,90,4,4,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""299""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""299""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_magicatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}}]"
21002,Equip,10553139,23,Thiên Công Thiên Cơ Phù,Amulet1_10,12,-1,1,204,13,100,-1,3160,2528,200,true,4,100,4,4,1,-1,-1,,"Ấn chứa thiên cơ. Hồn xác tương thủ, sinh sinh bất diệt. Vật sinh ra từ Thiên Công Cơ Giới. <color=#00FF00><br>(Cả bộ do Đường Nhạc Xung của <color=#FFFF00>Đường Môn<color=#00FF00> thiết kế)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""331""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""331""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_magicatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
21003,Equip,10553140,23,Chưa dùng,Amulet1_1,12,-1,2,-1,-1,10,-1,30,24,200,true,4,10,1,1,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""44""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""44""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}}]"
21004,Equip,10553141,23,Chưa dùng,Amulet1_2,12,-1,2,-1,-1,20,-1,109,87,200,true,4,20,1,1,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""76""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""76""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}}]"
21005,Equip,10553142,23,Chưa dùng,Amulet1_3,12,-1,2,-1,-1,30,-1,169,135,200,true,4,30,1,1,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""108""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""108""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}}]"
21006,Equip,10553143,23,Chưa dùng,Amulet1_4,12,-1,2,-1,-1,40,-1,331,264,200,true,4,40,2,2,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""140""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""140""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}}]"
21007,Equip,10553144,23,Chưa dùng,Amulet1_5,12,-1,2,-1,-1,50,-1,554,443,200,true,4,50,2,2,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""172""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""172""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}}]"
21008,Equip,10553145,23,Chưa dùng,Amulet1_6,12,-1,2,-1,-1,60,-1,890,712,200,true,4,60,2,2,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""203""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""203""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}}]"
21009,Equip,10553146,23,Chưa dùng,Amulet1_7,12,-1,2,-1,-1,70,-1,1255,1004,200,true,4,70,3,3,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""235""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""235""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_magicatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}}]"
21010,Equip,10553147,23,Chưa dùng,Amulet1_8,12,-1,2,-1,-1,80,-1,1640,1312,200,true,4,80,3,3,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""267""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""267""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_magicatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}}]"
21011,Equip,10553148,23,Chưa dùng,Amulet1_9,12,-1,2,-1,-1,90,-1,2240,1792,200,true,4,90,4,4,1,-1,-1,,Chưa giải thích,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""299""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""299""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_magicatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}}]"
21012,Equip,10553149,23,Bắc Minh Dao Quang Phù,Amulet1_10,12,-1,1,218,12,100,-1,3160,2528,200,true,4,100,4,4,1,-1,-1,,"Bắc minh vô cương, nhược thủy vô tế.<color=#00FF00><br>(Cả bộ do Lý Kế Long của <color=#FFFF00>Quỷ Cốc<color=#00FF00> thiết kế)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""331""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""331""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_magicatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
21013,Equip,10553150,23,Ngân Phố Lưu Vân Phù,Amulet1_10,12,-1,1,231,12,100,-1,3160,2528,200,true,4,100,4,4,1,-1,-1,,"Ngân hà thủy phố, điều điều tướng vọng. Tinh quang lân lân, lưu vân bất chỉ. Vật này sinh ở tinh hà. <color=#00FF00><br>(Cả bộ do Yến Phản của <color=#FFFF00>Đào Hoa Đảo<color=#00FF00> thiết kế)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""331""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""331""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
21014,Equip,10553151,23,Vân Trung Hành Bộ Phù,Amulet1_10,12,-1,1,244,12,100,-1,3160,2528,200,true,4,100,4,4,1,-1,-1,,"Mây trôi dìu dịu, trăng sao sánh đôi. Vật này đại diện cho mây trôi.#r<color=#00FF00><br>(Cả bộ do Vân Kiêu của <color=#FFFF00>Tuyệt Tình<color=#00FF00> thiết kế)",,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""331""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""331""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_physatk"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_hit"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Rate"":""100""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Rate"":""100""}}]"
21015,Equip,10553152,2,Thần Long Thiết Kiếm,Sword1_1,0,455,2,-1,-1,1,-1,0,0,100,false,1,-1,0,0,0,-1,-1,,Bộ tân thủ được FGStudio thiết kế riêng hỗ trợ người chơi.<color=#00FF00> Nhận ở Đô Đại Sảng tại bản đồ Đại Lý,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physatkbase"",""Value"":""300""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicatkbase"",""Value"":""300""}}]"
21016,Equip,10553153,10,Thần Long Mão,Hat1_3,1,91,2,-1,-1,1,-1,0,0,100,false,1,-1,0,0,0,-1,-1,,Bộ tân thủ được FGStudio thiết kế riêng hỗ trợ người chơi.<color=#00FF00> Nhận ở Đô Đại Sảng tại bản đồ Đại Lý,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""120""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""120""}}]"
21017,Equip,10553154,13,Thần Long Y,NewCloth1_1,2,1,2,-1,-1,1,-1,0,0,100,false,1,-1,0,0,0,-1,-1,,Bộ tân thủ được FGStudio thiết kế riêng hỗ trợ người chơi.<color=#00FF00> Nhận ở Đô Đại Sảng tại bản đồ Đại Lý,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""200""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""200""}}]"
21018,Equip,10553155,11,Thần Long Hài,Shoes1_4,4,31,2,-1,-1,1,-1,0,0,100,false,1,-1,0,0,0,-1,-1,,Bộ tân thủ được FGStudio thiết kế riêng hỗ trợ người chơi.<color=#00FF00> Nhận ở Đô Đại Sảng tại bản đồ Đại Lý,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_physdefbase"",""Value"":""120""}},{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_magicdefbase"",""Value"":""120""}}]"
21019,Equip,10553156,21,Thần Long Đai,Girdle_1,5,-1,2,-1,-1,1,-1,30,24,100,false,1,-1,0,0,0,-1,-1,,Bộ tân thủ được FGStudio thiết kế riêng hỗ trợ người chơi.<color=#00FF00> Nhận ở Đô Đại Sảng tại bản đồ Đại Lý,,"[{""Tag"":""BaseAttribute"",""Attributes"":{""Symbol"":""magic_dodgebase"",""Value"":""100""}}]"
